collector_id,collection_id
89,2085
89,2086
89,2087
89,2088
89,2089
89,2090
89,2091
89,2092
89,2093
89,2094
89,2095
89,2096
89,2097
33,2098
33,2099
33,2100
33,2101
33,2102
33,2103
33,2104
33,2105
33,2106
33,2107
33,2108
33,2109
33,2110
33,2111
33,2112
90,2113
33,2114
33,2115
33,2116
33,2117
33,2118
33,2119
91,2120
91,2121
91,2122
91,2123
91,2124
33,2125
91,2126
90,2127
92,2128
91,2129
91,2130
91,2131
91,2132
91,2133
91,2134
92,2135
90,2136
90,2137
90,2138
90,2139
90,2140
90,2141
90,2142
26,2143
26,2144
26,2145
26,2146
26,2147
26,2148
26,2149
26,2150
26,2151
26,2152
26,2153
26,2154
26,2155
26,2156
26,2157
26,2158
26,2159
26,2160
26,2161
26,2162
26,2163
26,2164
26,2165
26,2166
26,2167
26,2168
26,2169
26,2170
26,2171
26,2172
26,2173
26,2174
26,2175
26,2176
26,2177
26,2178
26,2179
26,2180
26,2181
26,2182
26,2183
26,2184
26,2185
26,2186
26,2187
26,2188
26,2189
26,2190
26,2191
26,2192
26,2193
26,2194
26,2195
26,2196
26,2197
26,2198
26,2199
26,2200
26,2201
26,2202
26,2203
26,2204
26,2205
26,2206
26,2207
26,2208
26,2209
26,2210
26,2211
26,2212
26,2213
26,2214
26,2215
26,2216
26,2217
26,2218
26,2219
26,2220
26,2221
26,2222
26,2223
26,2224
26,2225
26,2226
26,2227
26,2228
26,2229
26,2230
26,2231
26,2232
26,2233
26,2234
26,2235
26,2236
26,2237
26,2238
26,2239
26,2240
26,2241
26,2242
26,2243
26,2244
26,2245
26,2246
26,2247
26,2248
26,2249
26,2250
26,2251
26,2252
26,2253
26,2254
26,2255
26,2256
78,2257
71,2257
79,2257
78,2258
71,2258
79,2258
78,2259
71,2259
79,2259
78,2260
71,2260
79,2260
78,2261
71,2261
79,2261
78,2262
71,2262
79,2262
78,2263
71,2263
79,2263
78,2264
71,2264
79,2264
78,2265
71,2265
79,2265
78,2266
71,2266
79,2266
78,2267
71,2267
79,2267
78,2268
71,2268
79,2268
78,2269
71,2269
79,2269
78,2270
71,2270
79,2270
78,2271
71,2271
79,2271
78,2272
71,2272
79,2272
78,2273
71,2273
79,2273
78,2274
71,2274
79,2274
78,2275
71,2275
79,2275
91,2276
91,2277
91,2278
91,2279
91,2280
91,2281
91,2282
91,2283
91,2284
91,2285
91,2286
91,2287
91,2288
91,2289
91,2290
93,2291
93,2292
93,2293
93,2294
11,2295
11,2296
11,2297
11,2298
11,2299
11,2300
11,2301
11,2302
11,2303
11,2304
11,2305
11,2306
11,2307
11,2308
11,2309
11,2310
11,2311
11,2312
11,2313
11,2314
78,2315
71,2315
79,2315
78,2316
71,2316
79,2316
78,2317
71,2317
79,2317
78,2318
71,2318
79,2318
78,2319
71,2319
79,2319
78,2320
71,2320
79,2320
78,2321
71,2321
79,2321
78,2322
71,2322
79,2322
78,2323
71,2323
79,2323
78,2324
71,2324
79,2324
78,2325
71,2325
79,2325
78,2326
71,2326
79,2326
78,2327
71,2327
79,2327
78,2328
71,2328
79,2328
78,2329
71,2329
79,2329
78,2330
71,2330
79,2330
78,2331
71,2331
79,2331
78,2332
71,2332
79,2332
78,2333
71,2333
79,2333
78,2334
71,2334
79,2334
78,2335
71,2335
79,2335
78,2336
71,2336
79,2336
78,2337
71,2337
79,2337
78,2338
71,2338
79,2338
78,2339
71,2339
79,2339
78,2340
71,2340
79,2340
78,2341
71,2341
79,2341
78,2342
71,2342
79,2342
78,2343
71,2343
79,2343
78,2344
71,2344
79,2344
78,2345
71,2345
79,2345
78,2346
71,2346
79,2346
78,2347
71,2347
79,2347
78,2348
71,2348
79,2348
78,2349
71,2349
79,2349
78,2350
71,2350
79,2350
78,2351
71,2351
79,2351
78,2352
71,2352
79,2352
78,2353
71,2353
79,2353
78,2354
71,2354
79,2354
78,2355
71,2355
79,2355
78,2356
71,2356
79,2356
78,2357
71,2357
79,2357
78,2358
71,2358
79,2358
78,2359
71,2359
79,2359
78,2360
71,2360
79,2360
78,2361
71,2361
79,2361
78,2362
71,2362
79,2362
78,2363
71,2363
79,2363
78,2364
71,2364
79,2364
50,2365
50,2366
94,2367
80,2367
94,2368
80,2368
94,2369
80,2369
94,2370
80,2370
94,2371
80,2371
94,2372
80,2372
94,2373
80,2373
94,2374
80,2374
94,2375
80,2375
94,2376
94,2377
80,2377
94,2378
80,2378
94,2379
80,2379
94,2380
80,2380
94,2381
80,2381
94,2382
80,2382
94,2383
80,2383
94,2384
80,2384
94,2385
80,2385
94,2386
80,2386
94,2387
80,2387
94,2388
80,2388
56,2389
80,2389
94,2389
56,2390
80,2390
94,2390
56,2391
80,2391
94,2391
56,2392
80,2392
94,2392
94,2393
80,2393
94,2394
80,2394
94,2395
80,2395
94,2396
80,2396
94,2397
94,2398
94,2399
80,2399
94,2400
80,2400
94,2401
80,2401
94,2402
80,2402
95,2403
96,2403
95,2404
96,2404
97,2405
97,2406
97,2407
97,2408
97,2409
97,2410
97,2411
97,2412
97,2413
97,2414
97,2415
97,2416
97,2417
97,2418
97,2419
97,2420
97,2421
97,2422
97,2423
97,2424
97,2425
97,2426
97,2427
97,2428
97,2429
97,2430
97,2431
97,2432
97,2433
97,2434
94,2435
80,2435
94,2436
80,2437
80,2438
80,2439
80,2440
62,2441
62,2442
62,2443
62,2444
62,2445
62,2446
62,2447
62,2448
62,2449
62,2450
62,2451
62,2452
62,2453
62,2454
62,2455
62,2456
62,2457
62,2458
62,2459
62,2460
62,2461
62,2462
62,2463
62,2464
62,2465
62,2466
62,2467
62,2468
62,2469
62,2470
62,2471
62,2472
62,2473
62,2474
62,2475
62,2476
62,2477
62,2478
62,2479
62,2480
62,2481
62,2482
62,2483
62,2484
62,2485
62,2486
62,2487
62,2488
62,2489
62,2490
62,2491
62,2492
62,2493
62,2494
62,2495
62,2496
62,2497
62,2498
62,2499
62,2500
62,2501
62,2502
62,2503
62,2504
62,2505
62,2506
62,2507
62,2508
62,2509
62,2510
62,2511
62,2512
62,2513
62,2514
62,2515
62,2516
62,2517
62,2518
62,2519
62,2520
62,2521
62,2522
62,2523
62,2524
62,2525
62,2526
62,2527
62,2528
62,2529
62,2530
62,2531
62,2532
62,2533
62,2534
62,2535
62,2536
62,2537
62,2538
62,2539
62,2540
62,2541
62,2542
62,2543
62,2544
62,2545
62,2546
62,2547
62,2548
62,2549
62,2550
62,2551
62,2552
62,2553
62,2554
62,2555
62,2556
62,2557
62,2558
62,2559
62,2560
62,2561
62,2562
62,2563
62,2564
62,2565
62,2566
62,2567
62,2568
62,2569
62,2570
62,2571
62,2572
62,2573
62,2574
62,2575
62,2576
62,2577
62,2578
62,2579
62,2580
62,2581
62,2582
62,2583
62,2584
62,2585
62,2586
62,2587
62,2588
62,2589
62,2590
62,2591
62,2592
62,2593
62,2594
62,2595
62,2596
62,2597
62,2598
62,2599
62,2600
62,2601
62,2602
62,2603
62,2604
62,2605
62,2606
62,2607
62,2608
62,2609
62,2610
62,2611
62,2612
62,2613
62,2614
62,2615
62,2616
62,2617
62,2618
62,2619
62,2620
62,2621
40,2622
62,2623
62,2624
40,2625
62,2626
62,2627
62,2628
62,2629
62,2630
62,2631
62,2632
62,2633
62,2634
62,2635
40,2636
62,2637
62,2638
62,2639
62,2640
98,2641
99,2641
98,2642
99,2642
98,2643
99,2643
98,2644
99,2644
100,2645
100,2646
100,2647
100,2648
7,2649
8,2649
7,2650
8,2650
7,2651
8,2651
7,2652
8,2652
7,2653
8,2653
7,2654
8,2654
7,2655
8,2655
7,2656
8,2656
7,2657
8,2657
7,2658
8,2658
7,2659
8,2659
7,2660
8,2660
7,2661
8,2661
7,2662
8,2662
7,2663
8,2663
7,2664
101,2665
7,2666
7,2667
7,2668
8,2668
62,2669
62,2670
62,2671
62,2672
62,2673
62,2674
62,2675
62,2676
62,2677
62,2678
62,2679
62,2680
62,2681
62,2682
62,2683
62,2684
62,2685
62,2686
62,2687
62,2688
62,2689
62,2690
62,2691
62,2692
62,2693
62,2694
62,2695
62,2696
7,2697
8,2697
7,2698
8,2698
7,2699
8,2699
7,2700
8,2700
53,2701
53,2702
53,2703
21,2704
98,2705
99,2705
98,2706
99,2706
98,2707
99,2707
98,2708
99,2708
98,2709
99,2709
98,2710
99,2710
98,2711
99,2711
98,2712
99,2712
98,2713
99,2713
98,2714
99,2714
98,2715
99,2715
102,2716
99,2716
98,2717
99,2717
98,2718
99,2718
98,2719
99,2719
98,2720
99,2720
98,2721
99,2721
98,2722
99,2722
53,2723
103,2724
1,2725
1,2726
1,2727
1,2728
1,2729
1,2730
1,2731
1,2732
1,2733
1,2734
1,2735
1,2736
1,2737
62,2738
62,2739
62,2740
62,2741
62,2742
62,2743
62,2744
62,2745
62,2746
53,2747
53,2748
53,2749
53,2750
53,2751
53,2752
53,2753
53,2754
53,2755
7,2756
8,2756
7,2757
8,2757
7,2758
8,2758
7,2759
8,2759
7,2760
8,2760
7,2761
8,2761
7,2762
8,2762
7,2763
8,2763
7,2764
8,2764
7,2765
8,2765
7,2766
8,2766
7,2767
8,2767
7,2768
8,2768
7,2769
8,2769
7,2770
98,2771
99,2771
98,2772
99,2772
98,2773
99,2773
98,2774
99,2774
98,2775
99,2775
98,2776
99,2776
98,2777
99,2777
98,2778
99,2778
98,2779
99,2779
39,2780
7,2781
7,2782
7,2783
7,2784
7,2785
7,2786
56,2787
56,2788
56,2789
56,2790
56,2791
56,2792
56,2793
56,2794
56,2795
56,2796
56,2797
92,2798
92,2799
92,2800
92,2801
92,2802
20,2803
53,2804
53,2805
104,2806
53,2807
53,2808
53,2809
53,2810
53,2811
53,2812
105,2813
53,2814
56,2814
53,2815
56,2815
53,2816
56,2816
53,2817
56,2817
53,2818
56,2818
53,2819
56,2819
53,2820
56,2820
53,2821
56,2821
53,2822
56,2822
53,2823
56,2823
53,2824
56,2824
53,2825
56,2825
53,2826
56,2826
53,2827
56,2827
53,2828
56,2828
53,2829
56,2829
53,2830
56,2830
53,2831
56,2831
53,2832
56,2832
53,2833
56,2833
53,2834
56,2834
53,2835
56,2835
53,2836
56,2836
53,2837
56,2837
53,2838
56,2838
53,2839
56,2839
53,2840
56,2840
53,2841
56,2841
53,2842
56,2842
53,2843
56,2843
53,2844
56,2844
53,2845
56,2845
53,2846
56,2846
53,2847
56,2847
53,2848
56,2848
53,2849
56,2849
53,2850
56,2850
53,2851
56,2851
53,2852
56,2852
53,2853
56,2853
53,2854
56,2854
53,2855
56,2855
53,2856
56,2856
53,2857
56,2857
53,2858
56,2858
53,2859
56,2859
53,2860
56,2860
53,2861
56,2861
89,2862
89,2863
89,2864
89,2865
89,2866
89,2867
89,2868
89,2869
89,2870
89,2871
89,2872
89,2873
89,2874
89,2875
89,2876
89,2877
89,2878
89,2879
89,2880
89,2881
89,2882
89,2883
89,2884
89,2885
89,2886
89,2887
89,2888
89,2889
89,2890
89,2891
89,2892
106,2893
33,2893
106,2894
33,2894
106,2895
33,2895
106,2896
33,2896
106,2897
33,2897
106,2898
33,2898
106,2899
33,2899
106,2900
33,2900
106,2901
33,2901
106,2902
33,2902
106,2903
33,2903
106,2904
33,2904
106,2905
33,2905
106,2906
33,2906
106,2907
33,2907
106,2908
33,2908
106,2909
33,2909
106,2910
33,2910
106,2911
33,2911
106,2912
33,2912
106,2913
33,2913
106,2914
33,2914
106,2915
33,2915
106,2916
33,2916
106,2917
33,2917
106,2918
33,2918
106,2919
33,2919
106,2920
33,2920
106,2921
33,2921
106,2922
33,2922
106,2923
33,2923
106,2924
33,2924
106,2925
33,2925
106,2926
33,2926
106,2927
33,2927
106,2928
33,2928
106,2929
33,2929
106,2930
33,2930
106,2931
33,2931
106,2932
33,2932
106,2933
33,2933
106,2934
33,2934
106,2935
33,2935
106,2936
33,2936
106,2937
33,2937
106,2938
33,2938
106,2939
33,2939
106,2940
33,2940
106,2941
33,2941
106,2942
33,2942
106,2943
33,2943
106,2944
33,2944
106,2945
33,2945
106,2946
33,2946
106,2947
33,2947
106,2948
33,2948
106,2949
33,2949
106,2950
33,2950
106,2951
33,2951
106,2952
33,2952
106,2953
33,2953
106,2954
33,2954
106,2955
33,2955
106,2956
33,2956
106,2957
33,2957
106,2958
33,2958
106,2959
33,2959
106,2960
33,2960
106,2961
33,2961
106,2962
33,2962
106,2963
33,2963
106,2964
33,2964
106,2965
33,2965
106,2966
33,2966
106,2967
33,2967
106,2968
33,2968
106,2969
33,2969
106,2970
33,2970
106,2971
33,2971
106,2972
33,2972
106,2973
33,2973
106,2974
33,2974
106,2975
33,2975
57,2976
107,2977
107,2978
107,2979
107,2980
107,2981
107,2982
107,2983
107,2984
107,2985
107,2986
107,2987
107,2988
107,2989
107,2990
107,2991
107,2992
78,2993
78,2994
78,2995
78,2996
78,2997
78,2998
78,2999
78,3000
78,3001
78,3002
78,3003
78,3004
78,3005
78,3006
78,3007
78,3008
78,3009
78,3010
78,3011
78,3012
78,3013
78,3014
78,3015
78,3016
78,3017
78,3018
78,3019
78,3020
78,3021
78,3022
78,3023
78,3024
78,3025
78,3026
78,3027
78,3028
78,3029
78,3030
78,3031
78,3032
78,3033
78,3034
78,3035
78,3036
78,3037
78,3038
78,3039
78,3040
78,3041
78,3042
78,3043
78,3044
78,3045
78,3046
78,3047
78,3048
78,3049
78,3050
78,3051
78,3052
78,3053
78,3054
78,3072
89,3074
33,3075
33,3076
33,3077
33,3078
33,3079
33,3080
33,3081
33,3082
33,3083
33,3084
107,3085
107,3086
107,3087
107,3088
107,3089
107,3090
107,3091
107,3092
107,3095
107,3097
107,3098
107,3102
107,3103
107,3105
107,3106
107,3107
107,3108
107,3109
107,3110
107,3111
107,3112
107,3113
107,3114
107,3115
107,3116
107,3117
107,3118
107,3119
107,3120
107,3121
107,3122
107,3123
15,3124
15,3125
15,3126
56,3127
56,3128
56,3129
56,3130
56,3131
56,3132
56,3133
56,3134
56,3135
56,3136
56,3137
56,3138
56,3139
56,3140
56,3141
56,3142
56,3143
56,3144
56,3145
56,3146
56,3147
56,3148
56,3149
56,3150
56,3151
56,3152
56,3153
56,3154
56,3155
56,3156
56,3157
56,3158
56,3159
56,3160
56,3161
56,3162
56,3163
56,3164
56,3165
56,3166
56,3167
56,3168
56,3169
56,3170
56,3171
56,3172
56,3173
56,3174
56,3175
56,3176
108,3177
109,3177
108,3178
109,3178
108,3192
109,3192
108,3196
109,3196
108,3199
109,3199
108,3200
109,3200
108,3201
109,3201
108,3202
109,3202
108,3203
109,3203
108,3204
109,3204
108,3205
109,3205
108,3206
109,3206
108,3207
109,3207
108,3208
109,3208
108,3209
109,3209
108,3210
109,3210
108,3211
109,3211
108,3212
109,3212
108,3213
109,3213
108,3214
109,3214
108,3215
109,3215
108,3216
109,3216
108,3217
109,3217
108,3218
109,3218
108,3219
109,3219
110,3220
110,3221
110,3222
110,3223
110,3224
110,3225
108,3226
109,3226
108,3231
109,3231
108,3237
109,3237
108,3249
109,3249
108,3267
109,3267
108,3277
109,3277
108,3287
109,3287
108,3293
109,3293
108,3299
109,3299
108,3308
109,3308
108,3320
111,3320
108,3327
109,3327
108,3338
109,3338
62,3343
112,3343
62,3344
112,3344
62,3345
112,3345
62,3346
112,3346
62,3347
112,3347
62,3348
112,3348
62,3349
112,3349
62,3350
112,3350
62,3351
112,3351
62,3352
112,3352
62,3353
112,3353
62,3354
112,3354
62,3355
112,3355
62,3356
112,3356
62,3357
112,3357
62,3358
112,3358
62,3359
112,3359
62,3360
62,3361
112,3361
62,3362
112,3362
62,3363
112,3363
62,3364
112,3364
62,3365
112,3365
62,3366
112,3366
62,3367
112,3367
62,3368
112,3368
62,3369
112,3369
62,3370
112,3370
62,3371
112,3371
62,3372
112,3372
62,3373
112,3373
33,3374
3,3375
4,3375
3,3376
4,3376
3,3377
4,3377
3,3378
4,3378
62,3379
112,3379
62,3380
112,3380
62,3381
112,3381
62,3382
112,3382
62,3383
112,3383
62,3384
112,3384
62,3385
112,3385
62,3386
112,3386
62,3387
112,3387
62,3388
112,3388
62,3389
112,3389
62,3390
112,3390
62,3391
112,3391
62,3392
112,3392
62,3393
112,3393
62,3394
112,3394
62,3395
112,3395
62,3396
112,3396
62,3397
112,3397
62,3398
112,3398
62,3399
112,3399
62,3400
112,3400
7,3401
7,3402
7,3403
7,3404
7,3405
7,3406
7,3407
113,3408
113,3409
113,3410
113,3411
113,3412
113,3413
113,3414
80,3415
53,3416
53,3417
53,3418
53,3419
53,3420
53,3421
53,3422
53,3423
53,3424
53,3425
53,3426
53,3427
53,3428
53,3429
36,3430
53,3431
53,3432
53,3433
53,3434
53,3435
53,3436
89,3437
89,3438
89,3439
89,3440
89,3441
89,3442
106,3443
33,3443
106,3444
33,3444
106,3445
33,3445
106,3446
33,3446
106,3447
33,3447
106,3448
33,3448
106,3449
33,3449
106,3450
33,3450
106,3451
33,3451
106,3452
33,3452
106,3453
33,3453
106,3454
33,3454
106,3455
33,3455
106,3456
33,3456
106,3457
33,3457
106,3458
33,3458
106,3459
33,3459
106,3460
33,3460
106,3461
33,3461
106,3462
33,3462
106,3463
33,3463
106,3464
33,3464
106,3465
33,3465
106,3466
33,3466
106,3467
33,3467
106,3468
33,3468
106,3469
33,3469
106,3470
33,3470
106,3471
33,3471
106,3472
33,3472
106,3473
33,3473
106,3474
33,3474
106,3475
33,3475
106,3476
33,3476
106,3477
33,3477
106,3478
33,3478
106,3479
33,3479
106,3480
33,3480
106,3481
33,3481
106,3482
33,3482
106,3483
33,3483
106,3484
33,3484
106,3485
33,3485
106,3486
33,3486
106,3487
33,3487
106,3488
33,3488
106,3489
33,3489
106,3490
33,3490
106,3491
33,3491
106,3492
33,3492
106,3493
33,3493
106,3494
33,3494
106,3495
33,3495
106,3496
33,3496
106,3497
33,3497
114,3498
115,3499
115,3500
116,3501
115,3502
33,3503
53,3504
56,3504
53,3505
56,3505
53,3506
56,3506
53,3507
56,3507
53,3508
56,3508
53,3509
56,3509
53,3510
56,3510
53,3511
56,3511
53,3512
56,3512
53,3513
56,3513
53,3514
56,3514
53,3515
56,3515
53,3516
56,3516
53,3517
56,3517
53,3518
56,3518
53,3519
56,3519
53,3520
56,3520
53,3521
56,3521
53,3522
56,3522
53,3523
56,3523
53,3524
56,3524
53,3525
56,3525
53,3526
56,3526
53,3527
56,3527
53,3528
56,3528
53,3529
56,3529
53,3530
56,3530
53,3531
56,3531
53,3532
56,3532
53,3533
56,3533
53,3534
56,3534
53,3535
56,3535
53,3536
56,3536
15,3537
62,3538
112,3538
62,3539
112,3539
62,3540
112,3540
62,3541
112,3541
62,3542
112,3542
62,3543
112,3543
62,3544
112,3544
62,3545
112,3545
62,3546
112,3546
62,3547
112,3547
62,3548
112,3548
62,3549
112,3549
62,3550
112,3550
62,3551
112,3551
62,3552
112,3552
62,3553
112,3553
62,3554
112,3554
62,3555
112,3555
62,3556
112,3556
62,3557
112,3557
62,3558
112,3558
62,3559
112,3559
62,3560
112,3560
62,3561
112,3561
62,3562
112,3562
62,3563
112,3563
62,3564
112,3564
62,3565
112,3565
62,3566
112,3566
62,3567
112,3567
62,3568
112,3568
62,3569
112,3569
62,3570
112,3570
62,3571
112,3571
62,3572
112,3572
62,3573
112,3573
62,3574
112,3574
62,3575
112,3575
62,3576
112,3576
62,3577
112,3577
62,3578
112,3578
62,3579
112,3579
62,3580
112,3580
62,3581
112,3581
62,3582
112,3582
62,3583
112,3583
62,3584
112,3584
62,3585
112,3585
62,3586
112,3586
62,3587
112,3587
62,3588
112,3588
62,3589
112,3589
62,3590
112,3590
62,3591
112,3591
62,3592
112,3592
62,3593
112,3593
62,3594
112,3594
62,3595
112,3595
62,3596
112,3596
62,3597
112,3597
62,3598
112,3598
62,3599
112,3599
62,3600
112,3600
62,3601
112,3601
106,3602
7,3602
106,3603
7,3603
106,3604
7,3604
106,3605
7,3605
106,3606
7,3606
106,3607
7,3607
106,3608
7,3608
106,3609
7,3609
106,3610
7,3610
106,3611
7,3611
106,3612
7,3612
106,3613
7,3613
106,3614
7,3614
106,3615
7,3615
106,3616
7,3616
106,3617
7,3617
106,3618
7,3618
106,3619
7,3619
106,3620
7,3620
106,3621
7,3621
106,3622
7,3622
106,3623
7,3623
106,3624
7,3624
106,3625
7,3625
106,3626
7,3626
106,3627
7,3627
106,3628
7,3628
106,3629
7,3629
106,3630
7,3630
106,3631
7,3631
106,3632
7,3632
106,3633
7,3633
106,3634
7,3634
106,3635
7,3635
106,3636
7,3636
106,3637
7,3637
106,3638
7,3638
106,3639
7,3639
106,3640
7,3640
106,3641
7,3641
106,3642
7,3642
106,3643
7,3643
106,3644
7,3644
106,3645
7,3645
106,3646
7,3646
106,3647
7,3647
106,3648
7,3648
106,3649
7,3649
70,3650
70,3651
70,3652
70,3653
70,3654
70,3655
70,3656
70,3657
70,3658
11,3659
11,3660
11,3661
11,3662
11,3663
11,3664
11,3665
11,3666
11,3667
11,3668
11,3669
11,3670
11,3671
11,3672
117,3673
118,3674
118,3675
118,3676
118,3677
118,3678
118,3679
118,3680
118,3681
118,3682
118,3683
118,3684
118,3685
118,3686
118,3687
118,3688
118,3689
118,3690
118,3691
118,3692
118,3693
118,3694
118,3695
118,3696
118,3697
118,3698
118,3699
118,3700
118,3701
118,3702
118,3703
118,3704
118,3705
118,3706
118,3707
118,3708
118,3709
118,3710
118,3711
118,3712
118,3713
118,3714
118,3715
118,3716
118,3717
118,3718
118,3719
118,3720
118,3721
118,3722
118,3723
118,3724
119,3725
119,3726
119,3727
119,3728
119,3729
119,3730
119,3731
119,3732
119,3733
119,3734
119,3735
15,3736
120,3737
120,3738
82,3739
82,3740
82,3741
82,3742
82,3743
82,3744
117,3745
121,3746
121,3747
28,3748
89,3751
57,3751
89,3752
57,3752
89,3753
57,3753
89,3754
57,3754
89,3755
57,3755
89,3756
57,3756
89,3757
57,3757
89,3758
57,3758
89,3759
57,3759
89,3760
57,3760
89,3761
57,3761
89,3762
57,3762
89,3763
57,3763
89,3764
57,3764
89,3765
57,3765
89,3766
57,3766
89,3767
57,3767
89,3768
57,3768
89,3769
57,3769
89,3770
57,3770
33,3771
33,3772
33,3773
33,3774
33,3775
33,3776
33,3777
33,3778
33,3779
122,3780
123,3781
124,3782
124,3783
124,3784
125,3785
125,3786
125,3787
125,3788
125,3789
7,3790
7,3791
7,3792
7,3793
7,3794
7,3795
126,3796
126,3797
126,3798
126,3799
127,3800
117,3801
128,3802
51,3803
129,3804
7,3805
7,3806
7,3807
130,3808
131,3810
132,3810
133,3811
134,3812
135,3813
136,3814
42,3815
42,3816
137,3817
138,3818
138,3819
139,3820
93,3821
140,3822
42,3823
141,3824
141,3825
142,3826
142,3827
1,3829
1,3830
1,3831
1,3832
1,3833
1,3834
1,3835
1,3836
1,3837
1,3838
1,3839
1,3840
1,3841
1,3842
1,3843
1,3844
1,3845
1,3846
1,3847
1,3848
1,3849
1,3850
1,3851
1,3852
1,3853
1,3854
1,3855
1,3856
1,3857
1,3858
1,3859
1,3860
1,3861
1,3862
143,3863
144,3863
143,3864
144,3864
143,3865
144,3865
143,3866
144,3866
143,3867
144,3867
143,3868
144,3868
143,3869
144,3869
143,3870
144,3870
143,3871
144,3871
143,3872
144,3872
143,3873
144,3873
143,3874
144,3874
143,3875
144,3875
143,3876
144,3876
143,3877
144,3877
143,3878
144,3878
143,3879
144,3879
143,3880
144,3880
143,3881
144,3881
143,3882
144,3882
143,3883
144,3883
53,3884
53,3885
53,3886
53,3887
53,3888
53,3889
106,3890
106,3891
106,3892
106,3893
106,3894
106,3895
106,3896
106,3897
106,3898
106,3899
106,3900
106,3901
106,3902
106,3903
106,3904
106,3905
106,3906
106,3907
106,3908
106,3909
106,3910
106,3911
106,3912
106,3913
106,3914
106,3915
106,3916
106,3917
106,3918
106,3919
106,3920
106,3921
106,3922
106,3923
106,3924
106,3925
106,3926
106,3927
106,3928
106,3929
106,3930
106,3931
106,3932
106,3933
106,3934
106,3935
106,3936
106,3937
106,3938
106,3939
106,3940
106,3941
106,3942
106,3943
106,3944
15,3945
33,3945
15,3946
33,3946
15,3947
33,3947
15,3948
33,3948
15,3949
33,3949
15,3950
33,3950
15,3951
33,3951
15,3952
33,3952
15,3953
33,3953
15,3954
33,3954
15,3955
33,3955
15,3956
33,3956
15,3957
33,3957
15,3958
33,3958
15,3959
33,3959
15,3960
33,3960
15,3961
33,3961
15,3962
33,3962
15,3963
33,3963
15,3964
33,3964
15,3965
33,3965
15,3966
33,3966
15,3967
33,3967
15,3968
33,3968
15,3969
33,3969
15,3970
33,3970
15,3971
33,3971
15,3972
33,3972
15,3973
33,3973
15,3974
33,3974
15,3975
33,3975
15,3976
33,3976
15,3977
33,3977
15,3978
33,3978
15,3979
33,3979
15,3980
33,3980
15,3981
33,3981
15,3982
33,3982
15,3983
33,3983
15,3984
33,3984
15,3985
33,3985
15,3986
33,3986
15,3987
33,3987
15,3988
33,3988
15,3989
33,3989
15,3990
33,3990
15,3991
33,3991
15,3992
33,3992
15,3993
33,3993
15,3994
33,3994
15,3995
33,3995
15,3996
33,3996
15,3997
33,3997
15,3998
33,3998
15,3999
33,3999
15,4000
33,4000
15,4001
33,4001
15,4002
33,4002
15,4003
33,4003
15,4004
33,4004
15,4005
33,4005
15,4006
33,4006
15,4007
33,4007
15,4008
33,4008
15,4009
33,4009
15,4010
33,4010
15,4011
33,4011
15,4012
33,4012
15,4013
33,4013
15,4014
33,4014
15,4015
33,4015
15,4016
33,4016
15,4017
33,4017
15,4018
33,4018
15,4019
33,4019
15,4020
33,4020
15,4021
33,4021
15,4022
33,4022
15,4023
33,4023
15,4024
33,4024
15,4025
33,4025
15,4026
33,4026
15,4027
33,4027
15,4028
33,4028
15,4029
33,4029
15,4030
33,4030
15,4031
33,4031
15,4032
33,4032
15,4033
33,4033
15,4034
33,4034
15,4035
33,4035
15,4036
33,4036
15,4037
33,4037
15,4038
33,4038
15,4039
33,4039
15,4040
33,4040
15,4041
33,4041
15,4042
33,4042
15,4043
33,4043
15,4044
33,4044
15,4045
33,4045
15,4046
33,4046
15,4047
33,4047
15,4048
33,4048
15,4049
33,4049
15,4050
33,4050
145,4051
145,4052
145,4053
145,4054
145,4055
145,4056
145,4057
145,4058
145,4059
145,4060
145,4061
145,4062
145,4063
145,4064
145,4065
145,4066
145,4067
145,4068
145,4069
145,4070
145,4071
145,4072
145,4073
145,4074
145,4075
145,4076
145,4077
145,4078
145,4079
145,4080
145,4081
145,4082
145,4083
145,4084
145,4085
145,4086
145,4087
145,4088
145,4089
145,4090
145,4091
145,4092
145,4093
145,4094
145,4095
145,4096
145,4097
62,4098
6,4098
62,4099
6,4099
62,4100
6,4100
62,4101
6,4101
62,4102
6,4102
62,4103
6,4103
62,4104
6,4104
62,4105
6,4105
62,4106
6,4106
62,4107
6,4107
62,4108
6,4108
62,4109
6,4109
62,4110
6,4110
62,4111
6,4111
62,4112
6,4112
62,4113
6,4113
62,4114
6,4114
62,4115
6,4115
62,4116
6,4116
62,4117
6,4117
62,4118
6,4118
62,4119
6,4119
62,4120
6,4120
62,4121
6,4121
62,4122
6,4122
62,4123
6,4123
62,4124
6,4124
62,4125
6,4125
62,4126
6,4126
62,4127
6,4127
62,4128
6,4128
62,4129
6,4129
62,4130
6,4130
62,4131
6,4131
62,4132
6,4132
62,4133
6,4133
62,4134
6,4134
62,4135
6,4135
62,4136
6,4136
62,4137
6,4137
62,4138
6,4138
62,4139
6,4139
62,4140
6,4140
62,4141
6,4141
62,4142
6,4142
62,4143
6,4143
62,4144
6,4144
46,4145
46,4146
46,4147
46,4148
46,4149
46,4150
146,4151
146,4152
146,4153
146,4154
146,4155
146,4156
146,4157
147,4158
139,4159
7,4160
8,4160
7,4161
8,4161
7,4162
8,4162
7,4163
8,4163
7,4164
8,4164
7,4165
